Home Team,Away Team,Game Date,Winner,Home Win/Loss,fg_pct_home,fg3_pct_home,ft_pct_home,reb_home,ast_home,stl_home,blk_home,tov_home,plus_minus_home,fg_pct_away,fg3_pct_away,ft_pct_away,reb_away,ast_away,stl_away,blk_away,tov_away,plus_minus_away
DAL,LAL,2023-02-26,LAL,L,0.419,0.408,0.714,48.0,21.0,5.0,5.0,17.0,-3,0.433,0.176,0.75,56.0,25.0,9.0,4.0,11.0,3
ATL,BKN,2023-02-26,ATL,W,0.5,0.533,0.821,46.0,20.0,7.0,2.0,16.0,2,0.494,0.359,0.931,37.0,20.0,12.0,6.0,10.0,-2
CHI,WAS,2023-02-26,CHI,W,0.506,0.267,0.824,39.0,21.0,7.0,3.0,11.0,20,0.421,0.214,0.522,42.0,22.0,5.0,1.0,16.0,-20
NYK,BOS,2023-02-27,NYK,W,0.474,0.387,0.676,44.0,20.0,6.0,3.0,15.0,15,0.44,0.214,0.786,35.0,21.0,5.0,8.0,12.0,-15
NOP,ORL,2023-02-27,ORL,L,0.447,0.222,0.826,38.0,23.0,9.0,2.0,17.0,-8,0.456,0.265,0.769,43.0,21.0,9.0,1.0,17.0,8
CHA,DET,2023-02-27,CHA,W,0.518,0.5,0.818,46.0,24.0,8.0,3.0,17.0,11,0.457,0.115,0.704,39.0,18.0,12.0,3.0,9.0,-11
PHI,MIA,2023-02-27,MIA,L,0.438,0.37,0.893,39.0,20.0,7.0,3.0,20.0,-2,0.432,0.405,0.727,37.0,21.0,10.0,3.0,13.0,2
TOR,CHI,2023-02-28,TOR,W,0.404,0.357,0.684,47.0,26.0,11.0,6.0,12.0,6,0.521,0.4,0.824,35.0,28.0,6.0,7.0,20.0,-6
UTA,SAS,2023-02-28,SAS,L,0.353,0.294,0.667,52.0,15.0,8.0,9.0,20.0,-8,0.429,0.308,0.64,45.0,23.0,9.0,5.0,14.0,8
ATL,WAS,2023-02-28,WAS,L,0.462,0.371,0.895,42.0,21.0,4.0,7.0,9.0,-3,0.495,0.286,0.85,48.0,19.0,6.0,5.0,9.0,3
MEM,LAL,2023-02-28,MEM,W,0.455,0.194,0.765,47.0,25.0,13.0,6.0,7.0,12,0.442,0.382,0.87,56.0,22.0,5.0,10.0,26.0,-12
GSW,POR,2023-02-28,GSW,W,0.538,0.4,0.813,46.0,34.0,5.0,2.0,18.0,18,0.43,0.308,0.864,33.0,26.0,8.0,4.0,13.0,-18
LAC,MIN,2023-02-28,MIN,L,0.422,0.393,0.87,44.0,24.0,11.0,3.0,25.0,-7,0.478,0.346,0.591,46.0,22.0,14.0,8.0,19.0,7
DAL,IND,2023-02-28,IND,L,0.505,0.324,0.643,38.0,28.0,5.0,3.0,7.0,-2,0.526,0.393,0.775,41.0,25.0,3.0,8.0,9.0,2
BKN,MIL,2023-02-28,MIL,L,0.434,0.333,0.8,38.0,25.0,12.0,6.0,18.0,-14,0.49,0.378,0.333,55.0,32.0,10.0,3.0,17.0,14
HOU,DEN,2023-02-28,DEN,L,0.495,0.29,0.7,40.0,33.0,5.0,6.0,13.0,-21,0.576,0.432,0.688,43.0,40.0,8.0,5.0,11.0,21
OKC,SAC,2023-02-28,SAC,L,0.439,0.314,0.833,42.0,28.0,9.0,1.0,10.0,-6,0.524,0.357,0.733,51.0,34.0,3.0,4.0,20.0,6
POR,NOP,2023-03-01,NOP,L,0.444,0.289,0.931,41.0,18.0,5.0,8.0,14.0,-11,0.517,0.36,0.87,41.0,23.0,9.0,4.0,6.0,11
DET,CHI,2023-03-01,CHI,L,0.5,0.4,0.821,40.0,23.0,8.0,2.0,17.0,-2,0.482,0.444,0.742,40.0,27.0,9.0,4.0,15.0,2
CHA,PHX,2023-03-01,PHX,L,0.364,0.273,0.643,48.0,20.0,3.0,7.0,14.0,-14,0.472,0.36,0.8,48.0,30.0,8.0,9.0,13.0,14
MIL,ORL,2023-03-01,MIL,W,0.521,0.464,0.789,46.0,29.0,4.0,1.0,8.0,22,0.457,0.273,0.759,50.0,22.0,3.0,5.0,13.0,-22
OKC,LAL,2023-03-01,LAL,L,0.484,0.275,0.75,42.0,29.0,8.0,4.0,13.0,-6,0.475,0.457,0.795,41.0,22.0,8.0,8.0,13.0,6
BOS,CLE,2023-03-01,BOS,W,0.5,0.5,0.821,43.0,27.0,5.0,4.0,13.0,4,0.489,0.313,0.619,38.0,21.0,8.0,3.0,7.0,-4
NYK,BKN,2023-03-01,NYK,W,0.607,0.571,0.667,46.0,28.0,5.0,3.0,16.0,24,0.467,0.385,0.95,31.0,26.0,6.0,5.0,14.0,-24
MIA,PHI,2023-03-01,PHI,L,0.436,0.241,0.913,33.0,18.0,3.0,2.0,13.0,-23,0.494,0.385,1.0,41.0,25.0,6.0,5.0,9.0,23
HOU,MEM,2023-03-01,MEM,L,0.4,0.324,0.64,49.0,17.0,4.0,5.0,13.0,-14,0.482,0.415,0.842,44.0,27.0,6.0,9.0,8.0,14
GSW,LAC,2023-03-02,GSW,W,0.419,0.304,0.852,60.0,25.0,9.0,6.0,12.0,24,0.36,0.209,0.857,47.0,19.0,5.0,5.0,16.0,-24
WAS,TOR,2023-03-02,WAS,W,0.512,0.467,0.792,43.0,30.0,5.0,4.0,15.0,11,0.446,0.273,1.0,43.0,28.0,8.0,7.0,14.0,-11
SAS,IND,2023-03-02,SAS,W,0.459,0.313,0.769,50.0,31.0,5.0,6.0,17.0,11,0.456,0.348,0.818,40.0,23.0,11.0,8.0,14.0,-11
DAL,PHI,2023-03-02,DAL,W,0.549,0.521,0.667,31.0,26.0,8.0,1.0,13.0,7,0.577,0.444,0.828,37.0,28.0,9.0,1.0,14.0,-7
ATL,POR,2023-03-03,ATL,W,0.571,0.462,0.813,43.0,30.0,10.0,5.0,17.0,18,0.471,0.333,0.8,34.0,22.0,11.0,7.0,18.0,-18
MIA,NYK,2023-03-03,NYK,L,0.481,0.48,0.938,39.0,23.0,7.0,2.0,12.0,-2,0.58,0.415,0.647,34.0,23.0,8.0,4.0,12.0,2
CHI,PHX,2023-03-03,PHX,L,0.47,0.304,0.76,34.0,24.0,7.0,1.0,9.0,-21,0.5,0.426,0.84,41.0,29.0,6.0,7.0,11.0,21
OKC,UTA,2023-03-03,OKC,W,0.5,0.395,0.643,40.0,31.0,12.0,5.0,7.0,27,0.487,0.31,0.783,48.0,24.0,5.0,14.0,26.0,-27
DEN,MEM,2023-03-03,DEN,W,0.46,0.258,0.806,53.0,28.0,6.0,5.0,10.0,16,0.369,0.344,0.774,40.0,24.0,6.0,6.0,11.0,-16
SAC,LAC,2023-03-03,SAC,W,0.529,0.303,1.0,45.0,26.0,3.0,2.0,11.0,1,0.54,0.341,0.704,32.0,31.0,7.0,3.0,7.0,-1
GSW,NOP,2023-03-03,GSW,W,0.513,0.323,0.9,43.0,28.0,7.0,4.0,18.0,9,0.442,0.345,0.778,29.0,20.0,9.0,4.0,13.0,-9
LAL,MIN,2023-03-03,MIN,L,0.414,0.323,0.833,41.0,23.0,8.0,2.0,15.0,-8,0.472,0.412,0.75,46.0,29.0,10.0,6.0,14.0,8
CHA,ORL,2023-03-03,ORL,L,0.487,0.375,0.84,34.0,25.0,11.0,4.0,21.0,-11,0.535,0.385,0.789,42.0,21.0,9.0,4.0,20.0,11
BOS,BKN,2023-03-03,BKN,L,0.488,0.31,0.7,48.0,26.0,8.0,8.0,19.0,-10,0.421,0.318,0.808,47.0,25.0,9.0,6.0,13.0,10
WAS,TOR,2023-03-04,TOR,L,0.507,0.583,0.864,43.0,26.0,9.0,5.0,24.0,-7,0.522,0.4,0.714,34.0,30.0,14.0,4.0,14.0,7
CLE,DET,2023-03-04,CLE,W,0.495,0.412,0.556,39.0,29.0,14.0,8.0,12.0,24,0.407,0.25,0.72,49.0,19.0,5.0,7.0,24.0,-24
MIA,ATL,2023-03-04,MIA,W,0.506,0.371,0.87,43.0,31.0,5.0,3.0,20.0,8,0.468,0.3,0.867,37.0,22.0,12.0,1.0,16.0,-8
MIL,PHI,2023-03-04,PHI,L,0.53,0.5,0.893,43.0,30.0,3.0,3.0,13.0,-3,0.5,0.486,0.838,32.0,24.0,5.0,1.0,6.0,3
SAC,MIN,2023-03-04,MIN,L,0.551,0.519,0.733,39.0,25.0,5.0,1.0,6.0,-4,0.6,0.513,0.71,40.0,31.0,4.0,6.0,12.0,4
SAS,HOU,2023-03-04,HOU,L,0.442,0.405,0.95,42.0,24.0,9.0,3.0,15.0,-12,0.563,0.348,0.727,45.0,26.0,9.0,5.0,16.0,12
ORL,POR,2023-03-05,POR,L,0.5,0.355,0.774,38.0,29.0,11.0,2.0,11.0,-3,0.47,0.34,0.875,46.0,27.0,9.0,5.0,17.0,3
HOU,SAS,2023-03-05,HOU,W,0.612,0.542,0.862,44.0,29.0,10.0,3.0,12.0,32,0.462,0.324,0.619,35.0,23.0,5.0,4.0,15.0,-32
DAL,PHX,2023-03-05,PHX,L,0.494,0.395,0.921,31.0,15.0,5.0,0.0,10.0,-4,0.551,0.353,0.8,41.0,27.0,5.0,2.0,9.0,4
LAC,MEM,2023-03-05,LAC,W,0.529,0.414,0.943,53.0,25.0,6.0,2.0,17.0,6,0.543,0.529,0.733,26.0,32.0,13.0,3.0,8.0,-6
OKC,UTA,2023-03-05,OKC,W,0.506,0.378,0.818,42.0,24.0,9.0,4.0,12.0,10,0.489,0.297,0.815,39.0,30.0,5.0,8.0,16.0,-10
LAL,GSW,2023-03-05,LAL,W,0.442,0.333,0.818,46.0,29.0,3.0,3.0,9.0,8,0.396,0.346,0.833,42.0,27.0,2.0,6.0,13.0,-8
BKN,CHA,2023-03-05,BKN,W,0.391,0.279,0.818,52.0,21.0,5.0,9.0,8.0,16,0.375,0.267,0.8,49.0,17.0,2.0,3.0,10.0,-16
BOS,NYK,2023-03-05,NYK,L,0.394,0.356,0.88,54.0,27.0,8.0,5.0,16.0,-2,0.495,0.366,0.688,54.0,18.0,7.0,4.0,20.0,2
WAS,MIL,2023-03-05,MIL,L,0.426,0.258,0.917,56.0,21.0,8.0,2.0,9.0,-6,0.47,0.449,0.773,45.0,30.0,5.0,6.0,12.0,6
CHI,IND,2023-03-05,IND,L,0.608,0.455,0.88,33.0,18.0,6.0,3.0,15.0,-3,0.511,0.364,0.813,35.0,27.0,5.0,6.0,9.0,3
DET,POR,2023-03-06,POR,L,0.465,0.313,0.7,52.0,30.0,9.0,6.0,16.0,-6,0.487,0.455,0.76,38.0,28.0,7.0,6.0,11.0,6
IND,PHI,2023-03-06,PHI,L,0.589,0.405,0.71,30.0,28.0,8.0,4.0,9.0,-4,0.585,0.471,0.921,36.0,37.0,6.0,5.0,12.0,4
CLE,BOS,2023-03-06,CLE,W,0.448,0.353,0.8,58.0,27.0,4.0,7.0,15.0,4,0.416,0.333,0.667,52.0,25.0,5.0,5.0,14.0,-4
SAC,NOP,2023-03-06,SAC,W,0.566,0.421,0.65,33.0,39.0,7.0,3.0,11.0,15,0.538,0.379,0.786,40.0,29.0,6.0,4.0,16.0,-15
MIA,ATL,2023-03-06,MIA,W,0.532,0.552,0.865,32.0,27.0,6.0,4.0,11.0,2,0.554,0.31,0.739,37.0,28.0,5.0,0.0,11.0,-2
DEN,TOR,2023-03-06,DEN,W,0.5,0.394,0.826,41.0,30.0,9.0,2.0,14.0,5,0.5,0.37,0.85,41.0,29.0,6.0,4.0,15.0,-5
DAL,UTA,2023-03-07,DAL,W,0.472,0.422,0.773,43.0,24.0,10.0,6.0,17.0,4,0.446,0.341,0.76,47.0,23.0,10.0,4.0,16.0,-4
HOU,BKN,2023-03-07,BKN,L,0.434,0.269,0.708,48.0,14.0,6.0,1.0,19.0,-22,0.494,0.375,0.793,36.0,23.0,12.0,7.0,12.0,22
NYK,CHA,2023-03-07,CHA,L,0.427,0.275,0.75,39.0,18.0,3.0,4.0,8.0,-7,0.494,0.375,0.762,42.0,27.0,2.0,5.0,12.0,7
MIN,PHI,2023-03-07,PHI,L,0.395,0.306,0.714,34.0,19.0,9.0,7.0,11.0,-23,0.494,0.6,0.957,54.0,21.0,8.0,6.0,16.0,23
ORL,MIL,2023-03-07,MIL,L,0.5,0.3,0.737,38.0,24.0,7.0,0.0,13.0,-11,0.59,0.357,0.941,38.0,28.0,5.0,5.0,17.0,11
DET,WAS,2023-03-07,WAS,L,0.512,0.433,0.818,30.0,29.0,6.0,3.0,12.0,-2,0.58,0.48,0.765,37.0,27.0,9.0,5.0,15.0,2
OKC,GSW,2023-03-07,OKC,W,0.532,0.459,0.833,44.0,28.0,10.0,2.0,18.0,9,0.528,0.392,0.875,33.0,36.0,8.0,3.0,21.0,-9
LAL,MEM,2023-03-07,LAL,W,0.456,0.25,0.793,57.0,27.0,4.0,2.0,15.0,9,0.387,0.243,0.759,45.0,18.0,6.0,6.0,7.0,-9
DEN,CHI,2023-03-08,CHI,L,0.42,0.375,0.467,44.0,26.0,5.0,2.0,11.0,-21,0.517,0.333,0.944,50.0,26.0,9.0,2.0,9.0,21
MIA,CLE,2023-03-08,CLE,L,0.5,0.276,0.759,37.0,22.0,7.0,4.0,24.0,-4,0.488,0.321,0.895,32.0,26.0,13.0,3.0,17.0,4
NOP,DAL,2023-03-08,NOP,W,0.506,0.481,0.889,49.0,32.0,4.0,6.0,15.0,7,0.432,0.348,0.737,34.0,24.0,7.0,0.0,9.0,-7
WAS,ATL,2023-03-08,ATL,L,0.566,0.414,0.824,39.0,34.0,9.0,1.0,19.0,-2,0.529,0.414,0.769,36.0,26.0,11.0,5.0,11.0,2
BOS,POR,2023-03-08,BOS,W,0.477,0.367,0.65,45.0,26.0,9.0,2.0,11.0,22,0.366,0.282,0.815,47.0,18.0,5.0,2.0,16.0,-22
LAC,TOR,2023-03-08,LAC,W,0.549,0.3,0.774,44.0,23.0,9.0,4.0,17.0,8,0.385,0.406,0.929,41.0,21.0,12.0,2.0,12.0,-8
PHX,OKC,2023-03-08,PHX,W,0.521,0.465,0.875,54.0,31.0,10.0,7.0,15.0,31,0.375,0.349,0.952,37.0,23.0,9.0,2.0,16.0,-31
IND,HOU,2023-03-09,IND,W,0.48,0.4,0.952,42.0,34.0,12.0,15.0,12.0,9,0.458,0.353,0.724,58.0,18.0,6.0,6.0,17.0,-9
ORL,UTA,2023-03-09,UTA,L,0.468,0.471,0.645,36.0,21.0,9.0,4.0,10.0,-7,0.557,0.382,0.952,42.0,27.0,7.0,8.0,18.0,7
SAC,NYK,2023-03-09,SAC,W,0.524,0.313,0.75,42.0,28.0,10.0,3.0,12.0,5,0.416,0.26,0.645,58.0,27.0,8.0,1.0,14.0,-5
DET,CHA,2023-03-09,CHA,L,0.449,0.333,0.8,48.0,20.0,5.0,4.0,19.0,-10,0.5,0.333,0.594,44.0,24.0,11.0,9.0,13.0,10
MEM,GSW,2023-03-09,MEM,W,0.538,0.45,0.722,42.0,36.0,6.0,3.0,14.0,21,0.439,0.333,0.958,32.0,25.0,9.0,3.0,17.0,-21
MIL,BKN,2023-03-09,MIL,W,0.423,0.38,0.786,61.0,33.0,8.0,12.0,16.0,5,0.394,0.389,1.0,47.0,20.0,10.0,4.0,14.0,-5
MIN,BKN,2023-03-10,BKN,L,0.49,0.3,0.621,47.0,29.0,10.0,6.0,14.0,-1,0.462,0.471,0.727,48.0,20.0,7.0,5.0,15.0,1
PHI,POR,2023-03-10,PHI,W,0.518,0.367,0.793,42.0,25.0,7.0,4.0,10.0,1,0.525,0.417,0.667,36.0,24.0,6.0,3.0,9.0,-1
WAS,ATL,2023-03-10,ATL,L,0.489,0.259,0.778,43.0,27.0,8.0,6.0,15.0,-7,0.442,0.484,0.789,46.0,25.0,9.0,4.0,14.0,7
SAS,DEN,2023-03-10,SAS,W,0.543,0.394,0.765,50.0,31.0,10.0,0.0,19.0,8,0.489,0.371,0.95,33.0,32.0,14.0,4.0,14.0,-8
LAL,TOR,2023-03-10,LAL,W,0.563,0.433,1.0,35.0,28.0,8.0,8.0,21.0,10,0.5,0.357,0.769,37.0,29.0,14.0,3.0,13.0,-10
MIA,CLE,2023-03-10,MIA,W,0.512,0.483,0.913,46.0,22.0,7.0,4.0,16.0,4,0.465,0.419,0.81,34.0,25.0,5.0,6.0,11.0,-4
GSW,MIL,2023-03-11,GSW,W,0.411,0.418,0.909,65.0,33.0,12.0,4.0,15.0,9,0.43,0.412,0.818,48.0,28.0,9.0,7.0,17.0,-9
PHX,SAC,2023-03-11,SAC,L,0.494,0.295,0.818,40.0,30.0,11.0,3.0,14.0,-9,0.482,0.429,0.838,39.0,19.0,10.0,2.0,15.0,9
HOU,CHI,2023-03-11,CHI,L,0.482,0.471,0.765,33.0,28.0,10.0,3.0,16.0,-8,0.512,0.469,0.727,44.0,25.0,7.0,9.0,14.0,8
MEM,DAL,2023-03-11,MEM,W,0.477,0.263,0.833,45.0,25.0,7.0,5.0,11.0,4,0.459,0.349,0.652,43.0,25.0,4.0,3.0,11.0,-4
ATL,BOS,2023-03-11,BOS,L,0.5,0.294,0.938,48.0,24.0,4.0,4.0,10.0,-9,0.547,0.476,0.833,40.0,35.0,6.0,6.0,9.0,9
DET,IND,2023-03-11,IND,L,0.457,0.324,0.667,42.0,25.0,7.0,7.0,12.0,-6,0.462,0.257,0.765,58.0,24.0,7.0,6.0,14.0,6
LAC,NYK,2023-03-11,LAC,W,0.483,0.333,0.75,39.0,22.0,3.0,4.0,10.0,11,0.356,0.226,0.889,54.0,21.0,5.0,3.0,10.0,-11
NOP,OKC,2023-03-11,OKC,L,0.42,0.353,0.842,43.0,23.0,3.0,4.0,22.0,-14,0.463,0.321,0.844,38.0,17.0,11.0,2.0,12.0,14
ORL,MIA,2023-03-11,ORL,W,0.485,0.351,0.85,54.0,34.0,10.0,10.0,19.0,12,0.447,0.297,0.95,35.0,19.0,8.0,2.0,17.0,-12
CHA,UTA,2023-03-11,UTA,L,0.408,0.425,0.933,43.0,24.0,5.0,14.0,7.0,-8,0.447,0.281,0.9,60.0,22.0,4.0,4.0,11.0,8
NOP,POR,2023-03-12,NOP,W,0.5,0.475,0.759,43.0,35.0,11.0,7.0,15.0,17,0.489,0.303,0.7,46.0,26.0,10.0,2.0,19.0,-17
PHI,WAS,2023-03-12,PHI,W,0.513,0.379,0.826,42.0,29.0,6.0,10.0,9.0,19,0.405,0.231,0.826,35.0,19.0,4.0,5.0,10.0,-19
DEN,BKN,2023-03-12,BKN,L,0.5,0.387,0.75,49.0,27.0,4.0,8.0,15.0,-2,0.5,0.386,0.875,28.0,32.0,11.0,2.0,10.0,2
CHA,CLE,2023-03-12,CLE,L,0.513,0.476,0.727,43.0,25.0,8.0,5.0,19.0,-6,0.471,0.259,0.735,40.0,18.0,8.0,3.0,10.0,6
SAS,OKC,2023-03-12,OKC,L,0.375,0.278,0.737,50.0,24.0,3.0,7.0,19.0,-12,0.379,0.256,0.87,55.0,26.0,8.0,3.0,9.0,12
LAL,NYK,2023-03-12,NYK,L,0.483,0.333,0.588,37.0,24.0,6.0,2.0,11.0,-4,0.477,0.297,0.81,46.0,18.0,8.0,3.0,11.0,4
DAL,MEM,2023-03-13,MEM,L,0.389,0.261,0.75,41.0,23.0,3.0,3.0,13.0,-16,0.458,0.324,0.842,47.0,23.0,9.0,3.0,16.0,16
DET,IND,2023-03-13,DET,W,0.48,0.389,0.7,52.0,28.0,10.0,5.0,15.0,20,0.419,0.294,0.625,42.0,23.0,7.0,5.0,16.0,-20
SAC,MIL,2023-03-13,MIL,L,0.442,0.42,0.733,45.0,31.0,4.0,2.0,9.0,-9,0.581,0.455,0.818,43.0,29.0,2.0,4.0,13.0,9
GSW,PHX,2023-03-13,GSW,W,0.542,0.487,0.583,41.0,28.0,8.0,6.0,16.0,11,0.484,0.19,0.727,47.0,25.0,8.0,4.0,14.0,-11
ATL,MIN,2023-03-13,MIN,L,0.454,0.182,0.821,51.0,17.0,6.0,4.0,16.0,-21,0.587,0.429,0.696,37.0,39.0,12.0,10.0,13.0,21
MIA,UTA,2023-03-13,MIA,W,0.468,0.412,0.861,37.0,20.0,12.0,4.0,13.0,4,0.478,0.421,0.722,48.0,31.0,7.0,4.0,18.0,-4
HOU,BOS,2023-03-13,HOU,W,0.444,0.314,0.741,48.0,27.0,9.0,2.0,11.0,2,0.448,0.286,0.905,38.0,19.0,7.0,5.0,14.0,-2
PHX,MIL,2023-03-14,MIL,L,0.432,0.348,0.875,41.0,23.0,7.0,3.0,11.0,-12,0.471,0.308,0.649,46.0,24.0,8.0,6.0,13.0,12
WAS,DET,2023-03-14,WAS,W,0.518,0.219,1.0,48.0,24.0,9.0,9.0,15.0,20,0.384,0.294,0.917,44.0,18.0,8.0,3.0,11.0,-20
POR,NYK,2023-03-14,NYK,L,0.384,0.378,0.778,38.0,22.0,8.0,3.0,12.0,-16,0.519,0.429,0.706,52.0,23.0,8.0,8.0,13.0,16
NOP,LAL,2023-03-14,LAL,L,0.429,0.256,0.65,41.0,23.0,9.0,3.0,12.0,-15,0.488,0.462,0.893,52.0,24.0,8.0,2.0,18.0,15
CHA,CLE,2023-03-14,CLE,L,0.566,0.261,0.8,40.0,28.0,3.0,8.0,22.0,-16,0.511,0.467,0.842,30.0,29.0,8.0,6.0,9.0,16
TOR,DEN,2023-03-14,TOR,W,0.527,0.4,0.882,44.0,25.0,10.0,2.0,11.0,15,0.553,0.24,0.8,32.0,29.0,9.0,4.0,14.0,-15
SAS,ORL,2023-03-14,SAS,W,0.565,0.537,0.778,47.0,39.0,6.0,7.0,15.0,18,0.454,0.345,0.762,42.0,24.0,7.0,2.0,9.0,-18
OKC,BKN,2023-03-14,OKC,W,0.455,0.333,0.87,51.0,22.0,9.0,0.0,11.0,14,0.427,0.293,0.735,46.0,25.0,3.0,5.0,17.0,-14
SAS,DAL,2023-03-15,DAL,L,0.458,0.441,0.577,47.0,26.0,7.0,4.0,10.0,-9,0.512,0.515,0.865,52.0,23.0,4.0,4.0,19.0,9
MIA,MEM,2023-03-15,MIA,W,0.598,0.448,0.818,41.0,33.0,8.0,5.0,13.0,19,0.505,0.391,0.643,39.0,29.0,6.0,1.0,16.0,-19
LAC,GSW,2023-03-15,LAC,W,0.479,0.471,0.813,44.0,30.0,11.0,1.0,8.0,8,0.557,0.472,0.733,36.0,28.0,5.0,1.0,16.0,-8
CHI,SAC,2023-03-15,SAC,L,0.392,0.381,0.88,48.0,28.0,13.0,4.0,15.0,-3,0.487,0.429,0.793,45.0,26.0,6.0,3.0,20.0,3
CLE,PHI,2023-03-15,PHI,L,0.471,0.341,0.682,33.0,20.0,6.0,2.0,12.0,-9,0.52,0.472,0.852,46.0,24.0,8.0,6.0,20.0,9
MIN,BOS,2023-03-15,BOS,L,0.44,0.333,0.727,46.0,27.0,3.0,2.0,13.0,-2,0.405,0.3,0.8,44.0,20.0,7.0,5.0,11.0,2
HOU,LAL,2023-03-15,HOU,W,0.528,0.276,0.632,51.0,22.0,5.0,3.0,18.0,4,0.378,0.25,0.838,36.0,21.0,7.0,3.0,10.0,-4
TOR,OKC,2023-03-16,TOR,W,0.485,0.438,0.714,59.0,29.0,10.0,6.0,10.0,17,0.426,0.419,0.9,39.0,18.0,5.0,4.0,13.0,-17
BKN,SAC,2023-03-16,SAC,L,0.413,0.359,0.696,41.0,20.0,8.0,4.0,7.0,-5,0.39,0.317,0.75,57.0,22.0,2.0,5.0,12.0,5
DET,DEN,2023-03-16,DEN,L,0.459,0.444,0.556,37.0,24.0,8.0,3.0,17.0,-19,0.528,0.333,0.68,47.0,29.0,9.0,7.0,10.0,19
PHX,ORL,2023-03-16,PHX,W,0.478,0.371,1.0,35.0,26.0,7.0,5.0,14.0,3,0.5,0.286,0.826,47.0,25.0,7.0,3.0,19.0,-3
MIL,IND,2023-03-16,IND,L,0.528,0.344,0.692,44.0,26.0,5.0,4.0,12.0,-16,0.557,0.478,0.6,42.0,36.0,5.0,3.0,10.0,16
CLE,WAS,2023-03-17,CLE,W,0.552,0.211,0.773,41.0,31.0,9.0,7.0,11.0,23,0.461,0.348,0.8,38.0,22.0,5.0,6.0,17.0,-23
LAL,DAL,2023-03-17,DAL,L,0.512,0.25,0.613,42.0,23.0,8.0,3.0,12.0,-1,0.506,0.471,0.789,35.0,27.0,8.0,4.0,15.0,1
POR,BOS,2023-03-17,BOS,L,0.481,0.368,0.71,37.0,20.0,12.0,4.0,19.0,-14,0.471,0.357,0.829,52.0,29.0,12.0,2.0,18.0,14
CHI,MIN,2023-03-17,CHI,W,0.543,0.458,0.867,47.0,23.0,9.0,6.0,12.0,8,0.46,0.429,0.677,50.0,33.0,6.0,8.0,16.0,-8
SAS,MEM,2023-03-17,MEM,L,0.398,0.385,0.759,54.0,31.0,11.0,4.0,20.0,-6,0.485,0.368,0.667,52.0,27.0,13.0,9.0,17.0,6
HOU,NOP,2023-03-17,HOU,W,0.489,0.344,0.708,52.0,20.0,9.0,3.0,13.0,2,0.476,0.429,0.88,35.0,22.0,8.0,5.0,9.0,-2
CHA,PHI,2023-03-17,PHI,L,0.337,0.143,0.731,35.0,20.0,10.0,6.0,14.0,-39,0.5,0.313,0.76,62.0,24.0,9.0,9.0,15.0,39
ATL,GSW,2023-03-17,ATL,W,0.47,0.39,0.68,45.0,27.0,7.0,8.0,11.0,8,0.48,0.275,0.7,54.0,28.0,6.0,9.0,17.0,-8
MEM,GSW,2023-03-18,MEM,W,0.547,0.474,0.647,39.0,35.0,5.0,5.0,7.0,14,0.429,0.371,0.824,42.0,27.0,3.0,8.0,13.0,-14
UTA,BOS,2023-03-18,UTA,W,0.433,0.415,0.773,56.0,29.0,3.0,5.0,7.0,1,0.477,0.431,0.688,40.0,30.0,2.0,2.0,8.0,-1
TOR,MIN,2023-03-18,TOR,W,0.533,0.333,0.81,45.0,23.0,11.0,3.0,15.0,15,0.459,0.217,0.857,42.0,27.0,5.0,2.0,15.0,-15
IND,PHI,2023-03-18,PHI,L,0.517,0.387,0.95,41.0,28.0,5.0,5.0,17.0,-20,0.614,0.429,0.818,30.0,31.0,11.0,6.0,8.0,20
WAS,SAC,2023-03-18,SAC,L,0.451,0.361,0.852,46.0,27.0,6.0,5.0,10.0,-14,0.558,0.595,0.609,44.0,34.0,7.0,7.0,8.0,14
LAC,ORL,2023-03-18,ORL,L,0.467,0.273,0.75,43.0,23.0,9.0,3.0,15.0,-5,0.5,0.323,0.76,45.0,23.0,14.0,5.0,18.0,5
NYK,DEN,2023-03-18,NYK,W,0.494,0.281,0.893,43.0,23.0,9.0,4.0,12.0,6,0.512,0.364,0.8,33.0,30.0,3.0,2.0,13.0,-6
CHI,MIA,2023-03-18,CHI,W,0.563,0.5,1.0,32.0,34.0,8.0,5.0,14.0,14,0.427,0.27,0.792,39.0,23.0,4.0,2.0,14.0,-14
BKN,DEN,2023-03-19,DEN,L,0.463,0.343,0.875,33.0,26.0,10.0,3.0,12.0,-6,0.525,0.522,0.923,40.0,31.0,5.0,3.0,17.0,6
OKC,PHX,2023-03-19,OKC,W,0.5,0.393,0.806,44.0,20.0,8.0,3.0,16.0,4,0.478,0.417,0.708,40.0,31.0,7.0,9.0,14.0,-4
SAS,ATL,2023-03-19,SAS,W,0.543,0.5,0.625,41.0,26.0,9.0,5.0,12.0,8,0.475,0.227,0.85,51.0,21.0,4.0,4.0,12.0,-8
MIL,TOR,2023-03-19,MIL,W,0.524,0.356,0.762,45.0,35.0,3.0,8.0,12.0,7,0.444,0.412,0.75,41.0,25.0,6.0,4.0,7.0,-7
POR,LAC,2023-03-19,LAC,L,0.451,0.207,0.917,40.0,24.0,7.0,9.0,15.0,-15,0.457,0.429,0.826,49.0,26.0,11.0,3.0,10.0,15
DET,MIA,2023-03-19,MIA,L,0.463,0.313,0.824,39.0,26.0,4.0,2.0,13.0,-12,0.481,0.333,0.92,42.0,33.0,4.0,4.0,10.0,12
